hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Ban la - Phòng Executive giường đôi (Executive Double Room),Phòng Executive giường đôi (Executive Double Room),"1,705,776","1,705,776","1,705,776","1,705,776","1,705,776","1,705,776"
Ban la - Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),"1,424,471","1,424,471","1,424,471","1,424,471","1,424,471","1,424,471"
Ban la - Phòng Hạng Sang Giường Đôi (Elite Double Room),Phòng Hạng Sang Giường Đôi (Elite Double Room),"1,510,157","1,860,009","1,860,009","1,860,009","1,860,009","1,860,009"
Ban la - Phòng Thương Hiệu (Signature Room),Phòng Thương Hiệu (Signature Room),"1,860,009","1,860,009","1,860,009","1,860,009","1,860,009","1,590,929"
Ban la - Phòng có giường cỡ King nhìn ra cảnh núi non (King Room with Mountain View),Phòng có giường cỡ King nhìn ra cảnh núi non (King Room with Mountain View),"2,087,944","2,087,944","2,087,944","2,087,944","2,087,944","2,087,944"
Ban la - Phòng Suite Hướng núi (Suite Mountain View),Phòng Suite Hướng núi (Suite Mountain View),"2,268,386","2,268,386","2,268,386","2,268,386","2,268,386","2,268,386"
Le Récit - Phòng Deluxe 2 Giường đơn (Deluxe Twin),Phòng Deluxe 2 Giường đơn (Deluxe Twin),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Deluxe giường đôi (Deluxe Double),Deluxe giường đôi (Deluxe Double),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Suite Deluxe (Deluxe Suite),Suite Deluxe (Deluxe Suite),"1,816,578","1,816,578","1,816,578","1,816,578","1,816,578","1,816,578"
Le Récit - Penthouse,Penthouse,"2,189,169","2,380,952","2,380,952","2,380,952","2,380,952","2,380,952"
Le Récit - Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite Giường Lớn (King Suite),Suite Giường Lớn (King Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),"4,373,898","4,373,898","3,903,117","4,373,898","4,373,898","4,373,898"
Le Récit - Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Tui ba gang - Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),"794,151","1,102,293","1,102,293","794,151","1,102,293","857,339"
Tui ba gang - Deluxe Plus,Deluxe Plus,"1,347,247","1,347,247","1,347,247","1,347,247","1,347,247","979,816"
Tui ba gang - Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),"1,592,201","1,592,201","1,592,201","1,592,201","1,592,201","1,102,293"
Tui ba gang - Phòng Trip (Trip Room),Phòng Trip (Trip Room),"1,432,230","1,775,916","1,775,916","1,775,916","1,775,916","1,408,485"
Tui ba gang - Phòng Gia Đình Loại Sang (Deluxe Family Room),Phòng Gia Đình Loại Sang (Deluxe Family Room),"2,204,586","2,204,586","2,204,586","2,204,586","2,204,586","1,775,916"
Tui ba gang - Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),"2,449,540","2,449,540","2,449,540","2,449,540","2,449,540","2,020,870"
muong thanh,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),"1,785,714","1,714,286","1,666,667","1,666,667","1,666,667","1,666,667"
garden plaza,Phòng Superior 2 giường (Superior Twin Room),"1,818,000","1,571,228","1,818,000","1,571,228","1,571,228","1,616,000"
holiday inn,Phòng Tiêu chuẩn 1 giường King Phù hợp cho người khuyết tật (1 King Standard Accessible),"2,337,799","2,337,799","2,105,113","2,105,113","3,913,843","3,257,158"
eastin,Phòng Superior (Superior),"1,894,298","1,894,298","1,894,298","1,894,298","1,894,298","1,894,298"
kin wander tan binh,Phòng Tiêu chuẩn có ban công (Standard with Balcony),"4,461,376","4,461,376","2,267,429","2,267,429","744,000","744,000"
vissai,Deluxe giường đôi (Deluxe Double),"1,855,238","1,535,111","1,855,238","1,855,238","1,855,238","1,855,238"
MV Nguyễn Kiệm,Studio không có Cửa sổ (Studio without Window),"1,001,940","949,206","949,206","1,212,875","1,212,875","1,212,875"
MV Cửu Long,Phòng giường đơn có cửa sổ (Single Room with Window),"614,001","843,739","843,739","843,739","843,739","614,001"
Dream palace ben thanh,Phòng Tiêu Chuẩn Có Giường Cỡ King (Standard King Room),"1,984,127","2,579,365","2,579,365","2,395,944","2,395,944","2,395,944"
jw marriott hotel & suites saigon,"Deluxe Guest room, 1 King","5,600,000","5,600,000","5,600,000","5,600,000","5,600,000","5,600,000"
liberty,Deluxe Room Only,"2,330,370","1,711,111","1,711,111","1,792,593","1,629,630","1,711,111"
the myst,Phòng Hai Giường Đơn Đồng Khởi có Ban Công (Dong Khoi Twin Room with Balcony),"3,477,147","3,871,252","3,477,147","3,477,147","3,871,252","3,477,147"
mia q2,Deluxe 2 giường Hướng sông (Deluxe Twin River View),"7,211,640","7,748,677","8,561,905","6,697,619","7,434,127","6,912,434"
paragon,Junior Deluxe,"1,669,871","1,460,468","1,460,468","1,711,108","1,460,468","1,711,108"
Bến Thành Boutique Hotel,Phòng Boutique (Boutique Room),"1,521,164","1,521,164","1,521,164","1,277,778","1,444,444","1,444,444"
Alagon City Hotel & Spa,Superior Twin Internal Window,"1,599,206","1,714,548","1,787,974","1,714,548","1,714,548","1,644,619"
G8 Riverside,Phòng Superior giường Queen (Superior Queen Room),"1,285,714","1,285,714","1,285,714","1,285,714","1,285,714","1,285,714"
The Hammock Hotel Fine Arts Museum,Phòng 2 Giường Đơn (Cozy Twin Nest),"1,139,130","1,103,146","1,057,411","1,112,644","1,085,906","1,093,647"
The Concept Hotel HCMC - D1,Suite giường Queen (Queen Suite),"1,116,392","1,894,052","1,839,717","1,909,700","1,855,365","1,878,404"
A25,Superior 2 giường đơn (Superior Twins),"940,832","1,024,581","1,024,581","1,024,581","1,024,581","1,024,581"
Val Solei Hotel,Superior giường đôi Hướng phố (Superior Double City View),"865,949","865,949","779,923","972,222","972,222","972,222"
Grandvrio City DANANG,Căn Hộ Nhỏ - Gồm Cả Dịch Vụ Bồn Tắm Suối Nước Nóng Nhật Bản (Junior Studio - Onsen Bath Service Included),"1,611,111","1,611,111","1,611,111","1,611,111","1,611,111","1,611,111"
Cozy Danang Boutique Hotel,Phòng Superior (Superior Room),"1,708,995","1,798,942","1,708,995","1,798,942","1,587,302","1,587,302"
Penisula,Phòng Deluxe Giường Đôi Hướng Phố (Deluxe City View Double Room),"1,683,084","2,741,755","1,683,084","1,683,084","1,683,084","1,683,084"
Four Points by Sheraton Danang,"Guest room, 2 Twin, City View (Guest Room, 2 Twin, City View)","3,450,000","3,200,000","4,350,000","4,550,000","3,550,000","2,850,000"
Altara Suites,Peace Suites 1 Phòng Ngủ (Peace Suites One Bedroom),"2,433,333","2,607,143","2,607,143","2,607,143","2,428,571","2,428,571"
Radisson Hotel Danang,Phòng Loại Sang (Deluxe Room),"2,236,013","3,134,921","2,236,013","3,174,603","2,236,013","2,777,778"
Wyndham Soleil Danang Hotel,"Deluxe Studio, 2 Single Beds, with Balcony and City View",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Khách sạn Awaken Đà Nẵng,Deluxe giường đôi Hướng biển một phần (Deluxe Double Partial Sea View),"1,842,220","1,842,220","1,842,220","1,842,220","1,842,220","1,952,381"
Holiday Beach Hotel Danang,Phòng Superior 2 giường (Superior Twin Room),"1,693,122","1,975,309","1,834,215","1,370,064","1,552,028","1,552,028"
TIA Wellness Resort,Biệt Thự 1 Phòng Ngủ Hồ Bơi Riêng Bao Gồm Spa (One Bedroom Private Pool Villa -- Spa Inclusive),"14,343,795","14,343,795","14,343,795","14,343,795","14,343,795","13,655,793"
Marriott Resort & Spa,"Deluxe Garden, Guest room, 2 Twin, Garden view, Balcony (Deluxe Garden, Guest Room, 2 Twin, Garden View, Balcony)",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Monarque Hotel,Deluxe giường đôi (Deluxe Double),"1,505,524","1,184,879","1,184,879","1,184,879","1,184,879","1,184,879"
Wink Hotel Danang Riverside,Phòng có giường Queen (1 Queen Bed),"1,301,769","1,450,000","1,300,000","1,300,000","1,300,000","1,300,000"
Courtyard by Marriott,"Deluxe Guest Room, 1 King, City View","2,193,109","3,200,000","3,100,000","3,600,000","2,600,000","2,500,000"
Meliá Vinpearl Riverfront,Phòng Loại Sang (Deluxe Room),"2,362,857","2,098,482","2,186,607","2,274,732","2,362,857","2,186,607"
Hôtel de Soie,Tourane De Soie (Tourane de Soie),"2,045,855","2,151,675","1,412,311","1,759,039","1,654,541","1,654,541"
memory,Phòng Loại Sang Giường Đôi (Deluxe Double Room),"1,007,136","1,007,136","1,278,730","1,278,730","1,278,730","1,278,730"
TTC Hotel Premium - Dalat,Superior 2 giường (Superior Twin),"1,006,808","1,406,746","1,369,233","947,378","1,369,233","1,369,233"
Khách sạn Dalat Palace,Phòng Superior (Superior Room),"2,473,941","2,473,941","2,473,941","2,705,627","2,705,627","2,705,627"
Nesta,Deluxe giường đôi Có ban công (Deluxe Balcony Double),"1,336,199","1,336,199","1,336,199","1,154,015","1,340,070","1,341,360"
Bel Marina Hoi An Resort,Phòng Loại Sang Thủ Tướng Hướng Vườn (Premier Deluxe Garden View Room),"2,480,518","2,480,518","2,480,518","3,319,048","2,480,518","2,480,518"
Emerald Hoi An Riverside Resort,Phòng Deluxe view vườn hai giường đơn (Deluxe Garden View Twin),"1,184,222","1,386,032","1,475,000","1,297,063","1,184,222","1,184,222"
Central - Phòng Superior (Superior Room) - 15,Phòng Superior (Superior Room),"794,589","794,589","794,589","794,589","1,008,818","794,589"
Central - Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window) - 25,Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window),"1,476,543","1,265,608","1,210,582","1,311,464","1,311,464","1,311,464"
Central - Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window) - 25,Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window),"1,371,076","1,265,608","1,210,582","1,311,464","1,311,464","1,311,464"
Central - Deluxe Có ban công Hướng phố (Deluxe Balcony City View) - 25,Deluxe Có ban công Hướng phố (Deluxe Balcony City View),"1,845,679","1,845,679","1,765,432","1,866,314","1,866,314","1,866,314"
Central - Phòng Premier Hướng phố (Premier City View Room) - 30,Phòng Premier Hướng phố (Premier City View Room),"2,162,081","2,162,081","2,068,078","2,068,078","2,068,078","2,068,078"
Central - Phòng Premier Có Bồn Tắm (Premier with Bathtub) - 40,Phòng Premier Có Bồn Tắm (Premier with Bathtub),"2,583,951","2,583,951","2,471,605","2,471,605","2,471,605","2,471,605"
Central - Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed) - 50,Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed),"2,948,735","2,948,735","2,948,735","2,948,735","2,948,735","2,774,250"
Central - Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed) - 45,Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed),"3,164,021","3,164,021","3,026,455","3,026,455","3,026,455","3,026,455"
Central - Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View) - 105,Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View),SOLD OUT,SOLD OUT,"3,984,832","3,581,305","3,581,305","3,581,305"
Colline - Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window) - 22,Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window),"1,733,862","1,507,968","1,733,862","1,733,862","1,703,968","1,507,968"
Colline - Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room) - 25,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),"2,040,741","1,716,575","2,040,741","2,040,741","2,005,556","2,005,556"
Colline - Phòng Loại Sang Giường Đôi (Deluxe Double Room) - 25,Phòng Loại Sang Giường Đôi (Deluxe Double Room),"2,040,741","1,820,331","2,040,741","2,040,741","2,005,556","2,005,556"
Colline - Premier Deluxe 2 giường (Premier Deluxe Twin) - 29,Premier Deluxe 2 giường (Premier Deluxe Twin),"2,296,473","2,278,478","2,296,473","2,296,473","2,256,878","2,256,878"
Colline - Phòng Premier Deluxe giường đôi (Premier Deluxe Double) - 29,Phòng Premier Deluxe giường đôi (Premier Deluxe Double),"2,148,674","2,398,765","2,296,473","2,296,473","2,256,878","2,256,878"
Colline - Phòng Studio (Studio Room) - 35,Phòng Studio (Studio Room),"2,603,351","2,705,644","2,603,351","2,603,351","2,558,466","2,558,466"
Colline - Phòng Gia Đình Loại Sang (Deluxe Family) - 42,Phòng Gia Đình Loại Sang (Deluxe Family),"3,467,078","1,820,331","4,291,182","4,291,182","4,217,196","4,217,196"
Colline - Suite đặc biệt (Signature Suite) - 55,Suite đặc biệt (Signature Suite),"4,444,621","4,444,621","4,444,621","4,444,621","4,367,989","4,367,989"
"Colline - 2 phòng ngủ (Premier Studio Condotel, 2 Bedrooms) - 86","2 phòng ngủ (Premier Studio Condotel, 2 Bedrooms)","5,368,838","5,058,377","4,904,938","4,904,938","4,820,370","4,820,370"
"Colline - Condotel Studio Ấm Cúng, 2 Phòng Ngủ (Cozy Studio Condotel, 2 Bedrooms) - 76","Condotel Studio Ấm Cúng, 2 Phòng Ngủ (Cozy Studio Condotel, 2 Bedrooms)","4,904,938","5,058,377","4,904,938","4,904,938","4,820,370","4,820,370"
"Colline - 3 phòng ngủ (Grand Studio Condotel, 3 Bedrooms) - 166","3 phòng ngủ (Grand Studio Condotel, 3 Bedrooms)","7,871,429","5,058,377","7,871,429","6,481,263","7,735,714","6,481,263"
Colline - Suite Nhỏ Colline (Colline Junior Suite) - 80,Suite Nhỏ Colline (Colline Junior Suite),"9,201,235","9,201,235","9,201,235","9,201,235","9,042,593","9,042,593"
Colline - Colline Suite - 120,Colline Suite,"11,349,383","11,349,383","11,349,383","11,349,383","11,153,704","11,153,704"
Colline - Căn hộ áp mái dành cho gia đình (Family Penthouse) - 90,Căn hộ áp mái dành cho gia đình (Family Penthouse),"5,774,427","4,781,324","4,781,324","4,781,324","5,674,868","4,781,324"
Le Récit - Phòng Deluxe 2 Giường đơn (Deluxe Twin) - 25,Phòng Deluxe 2 Giường đơn (Deluxe Twin),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Deluxe giường đôi (Deluxe Double) - 25,Deluxe giường đôi (Deluxe Double),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Suite Deluxe (Deluxe Suite) - 30,Suite Deluxe (Deluxe Suite),"1,816,578","1,816,578","1,816,578","1,816,578","1,816,578","1,816,578"
Le Récit - Penthouse - 38,Penthouse,"2,189,169","2,380,952","2,380,952","2,380,952","2,380,952","2,380,952"
Le Récit - Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite) - 42,Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite Giường Lớn (King Suite) - 40,Suite Giường Lớn (King Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite) - 75,Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),"4,373,898","4,373,898","3,903,117","4,373,898","4,373,898","4,373,898"
Le Récit - Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double) - 40,Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
