hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Ban la - Phòng Executive giường đôi (Executive Double Room),Phòng Executive giường đôi (Executive Double Room),"1,705,776","1,705,776","1,705,776","1,705,776","1,705,776","1,705,776"
Ban la - Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),"1,424,471","1,424,471","1,424,471","1,424,471","1,424,471","1,424,471"
Ban la - Phòng Hạng Sang Giường Đôi (Elite Double Room),Phòng Hạng Sang Giường Đôi (Elite Double Room),"1,860,009","1,860,009","1,511,745","1,860,009","1,860,009","1,860,009"
Ban la - Phòng Thương Hiệu (Signature Room),Phòng Thương Hiệu (Signature Room),"1,860,009","1,860,009","1,592,602","1,860,009","1,860,009","1,860,009"
Ban la - Phòng có giường cỡ King nhìn ra cảnh núi non (King Room with Mountain View),Phòng có giường cỡ King nhìn ra cảnh núi non (King Room with Mountain View),NA,NA,NA,NA,NA,NA
Ban la - Phòng Suite Hướng núi (Suite Mountain View),Phòng Suite Hướng núi (Suite Mountain View),"2,268,386","2,268,386","2,268,386","2,268,386","2,268,386","2,268,386"
Le Récit - Phòng Deluxe 2 Giường đơn (Deluxe Twin),Phòng Deluxe 2 Giường đơn (Deluxe Twin),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Deluxe giường đôi (Deluxe Double),Deluxe giường đôi (Deluxe Double),"966,490","966,490","966,490","966,490","966,490","966,490"
Le Récit - Suite Deluxe (Deluxe Suite),Suite Deluxe (Deluxe Suite),"1,816,578","1,816,578","1,816,578","1,816,578","1,816,578","1,816,578"
Le Récit - Penthouse,Penthouse,"2,189,938","2,380,952","2,380,952","2,380,952","2,380,952","2,380,952"
Le Récit - Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite Giường Lớn (King Suite),Suite Giường Lớn (King Suite),"2,610,229","2,610,229","2,610,229","2,610,229","2,610,229","2,610,229"
Le Récit - Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),"4,373,898","4,373,898","4,373,898","4,373,898","3,800,947","4,373,898"
Le Récit - Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Tui ba gang - Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),"1,102,293","805,943","1,102,293","1,102,293","1,102,293","857,339"
Tui ba gang - Deluxe Plus,Deluxe Plus,"1,347,247","868,832","1,347,247","1,347,247","1,347,247","979,816"
Tui ba gang - Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),"1,592,201","1,031,861","1,592,201","1,592,201","1,592,201","1,102,293"
Tui ba gang - Phòng Trip (Trip Room),Phòng Trip (Trip Room),"1,775,916","1,775,916","1,775,916","1,775,916","1,775,916","1,408,485"
Tui ba gang - Phòng Gia Đình Loại Sang (Deluxe Family Room),Phòng Gia Đình Loại Sang (Deluxe Family Room),"2,204,586","2,204,586","2,204,586","2,204,586","2,204,586","1,775,916"
Tui ba gang - Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),"2,449,540","2,449,540","2,449,540","2,449,540","2,449,540","2,020,870"
